"REF_DATE","GEO","DGUID","Violations","Age of victim","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saskatchewan","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601425","9.5.2.2","97.35","","","","2"
"2019","Saskatchewan","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633152","9.5.8.2","566.28","","","","2"
"2020","Saskatchewan","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633152","9.5.8.2","452.08","","","","2"
"2021","Saskatchewan","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633152","9.5.8.2","515.38","","","","2"
"2019","Saskatchewan","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601431","9.5.5.2","301.60","","","","2"
"2020","Saskatchewan","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601431","9.5.5.2","295.24","","","","2"
"2021","Saskatchewan","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601431","9.5.5.2","335.38","","","","2"
"2019","Saskatchewan","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633154","9.5.9.2","105.05","","","","2"
"2020","Saskatchewan","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633154","9.5.9.2","112.18","","","","2"
"2021","Saskatchewan","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633154","9.5.9.2","110.78","","","","2"
"2019","Saskatchewan","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633156","9.5.10.2","33.03","","","","2"
"2020","Saskatchewan","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633156","9.5.10.2","35.80","","","","2"
"2021","Saskatchewan","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633156","9.5.10.2","28.49","","","","2"
"2019","Saskatchewan","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652057","9.5.11.2","7.15","","","","2"
"2020","Saskatchewan","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652057","9.5.11.2","8.50","","","","2"
"2021","Saskatchewan","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652057","9.5.11.2","7.23","","","","2"
"2019","Saskatchewan","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601479","9.9.1.2","42.89","","","","2"
"2020","Saskatchewan","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601479","9.9.1.2","47.31","","","","2"
"2021","Saskatchewan","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601479","9.9.1.2","52.74","","","","2"
"2019","Saskatchewan","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601481","9.9.2.2","130.65","","","","2"
"2020","Saskatchewan","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601481","9.9.2.2","157.38","","","","2"
"2021","Saskatchewan","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601481","9.9.2.2","174.01","","","","2"
"2019","Saskatchewan","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633184","9.9.8.2","302.90","","","","2"
"2020","Saskatchewan","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633184","9.9.8.2","294.38","","","","2"
"2021","Saskatchewan","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633184","9.9.8.2","327.55","","","","2"
"2019","Saskatchewan","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601487","9.9.5.2","1.96","","","","2"
"2020","Saskatchewan","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601487","9.9.5.2","3.94","","","","2"
"2021","Saskatchewan","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601487","9.9.5.2","5.95","","","","2"
"2019","Saskatchewan","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633186","9.9.9.2","0.00","","","","2"
"2020","Saskatchewan","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633186","9.9.9.2","0.31","","","","2"
"2021","Saskatchewan","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633186","9.9.9.2","0.32","","","","2"
"2019","Saskatchewan","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633188","9.9.10.2","0.00","","","","2"
"2020","Saskatchewan","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633188","9.9.10.2","0.00","","","","2"
"2021","Saskatchewan","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633188","9.9.10.2","0.00","","","","2"
"2019","Saskatchewan","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652065","9.9.11.2","0.00","","","","2"
"2020","Saskatchewan","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652065","9.9.11.2","0.00","","","","2"
"2021","Saskatchewan","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652065","9.9.11.2","0.00","","","","2"
"2019","Saskatchewan","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601493","9.10.1.2","1479.56","","","","2"
"2020","Saskatchewan","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601493","9.10.1.2","1531.41","","","","2"
"2021","Saskatchewan","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601493","9.10.1.2","1519.45","","","","2"
"2019","Saskatchewan","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601495","9.10.2.2","399.68","","","","2"
"2020","Saskatchewan","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601495","9.10.2.2","315.32","","","","2"
"2021","Saskatchewan","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601495","9.10.2.2","367.60","","","","2"
"2019","Saskatchewan","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633192","9.10.8.2","2078.37","","","","2"
"2020","Saskatchewan","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633192","9.10.8.2","1669.30","","","","2"
"2021","Saskatchewan","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633192","9.10.8.2","1818.70","","","","2"
"2019","Saskatchewan","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601501","9.10.5.2","3366.67","","","","2"
"2020","Saskatchewan","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601501","9.10.5.2","3555.72","","","","2"
"2021","Saskatchewan","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601501","9.10.5.2","3344.84","","","","2"
"2019","Saskatchewan","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633194","9.10.9.2","2582.80","","","","2"
"2020","Saskatchewan","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633194","9.10.9.2","2762.10","","","","2"
"2021","Saskatchewan","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633194","9.10.9.2","2754.11","","","","2"
"2019","Saskatchewan","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633196","9.10.10.2","888.98","","","","2"
"2020","Saskatchewan","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633196","9.10.10.2","1012.68","","","","2"
"2021","Saskatchewan","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633196","9.10.10.2","1002.67","","","","2"
"2019","Saskatchewan","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652067","9.10.11.2","169.32","","","","2"
"2020","Saskatchewan","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652067","9.10.11.2","189.62","","","","2"
"2021","Saskatchewan","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652067","9.10.11.2","167.78","","","","2"
"2019","Saskatchewan","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601563","9.15.1.2","323.41","","","","2"
"2020","Saskatchewan","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601563","9.15.1.2","318.24","","","","2"
"2021","Saskatchewan","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122601563","9.15.1.2","312.39","","","","2"
"2019","Saskatchewan","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601565","9.15.2.2","91.51","","","","2"
"2020","Saskatchewan","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601565","9.15.2.2","74.55","","","","2"
"2021","Saskatchewan","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122601565","9.15.2.2","73.85","","","","2"
"2019","Saskatchewan","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633232","9.15.8.2","636.92","","","","2"
"2020","Saskatchewan","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633232","9.15.8.2","495.30","","","","2"
"2021","Saskatchewan","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633232","9.15.8.2","481.02","","","","2"
"2019","Saskatchewan","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601571","9.15.5.2","686.69","","","","2"
"2020","Saskatchewan","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601571","9.15.5.2","640.68","","","","2"
"2021","Saskatchewan","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122601571","9.15.5.2","603.28","","","","2"
"2019","Saskatchewan","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633234","9.15.9.2","477.00","","","","2"
"2020","Saskatchewan","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633234","9.15.9.2","516.60","","","","2"
"2021","Saskatchewan","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633234","9.15.9.2","508.78","","","","2"
